customer_id,gender,age,education_level,marital_status,dependents,income,credit_limit,tenure_months,relationship_duration_years,avg_monthly_spend,monthly_balance,credit_utilization,transaction_count,cash_advance_count,card_category,late_payment_count,missed_payment_flag,last_payment_amount,online_services_used,reward_points,risk_score,churn
CUST08007,Female,61,Associate,Married,0,45581.0,10500.0,20,1.4,806.0,350.0,0.0333,31,2,Business,2,0,159.0,4,6779.0,308.4,0
CUST08008,Male,42,Doctorate,Married,2,115000.0,25300.0,8,0.5,2310.0,8197.0,0.324,32,3,Gold,2,0,2012.0,7,7697.0,307.0,0
CUST08009,Female,59,Associate,Married,2,40789.0,10200.0,23,1.4,169.0,3421.0,0.3354,31,1,Business,2,0,803.0,2,1577.0,321.9,0
CUST08010,Male,43,Bachelor,Divorced,0,67080.0,11400.0,34,2.4,1078.0,163.0,0.0143,44,0,Business,3,0,161.0,10,15206.0,333.5,0
CUST08011,Female,33,Associate,Single,2,54952.0,14500.0,24,1.7,1025.0,7874.0,0.543,33,1,Business,1,0,2378.0,6,10359.0,314.5,0
CUST08012,Male,41,Bachelor,Divorced,2,73428.0,21600.0,40,3.2,1099.0,3674.0,0.1701,31,1,Gold,1,0,3695.0,4,18388.0,300.0,0
CUST08013,Female,33,Master,Single,0,84247.0,16200.0,6,0.5,642.0,3883.0,0.2397,34,1,Business,0,0,1577.0,7,1592.0,306.7,0
CUST08014,Male,38,Associate,Married,2,42344.0,7500.0,28,1.4,682.0,1876.0,0.2501,42,2,Standard,0,0,1638.0,5,8096.0,308.4,0
CUST08015,Female,47,Bachelor,Married,1,63444.0,20000.0,45,3.3,1308.0,9801.0,0.49,38,3,Business,1,0,1768.0,6,24252.0,304.2,0
CUST08016,Female,51,Master,Divorced,2,85002.0,18900.0,205,12.9,1792.0,851.0,0.045,33,0,Gold,4,1,810.0,5,100000.0,322.9,0
CUST08017,Male,25,High School,Single,1,25000.0,6400.0,6,0.5,418.0,1058.0,0.1653,32,0,Standard,2,0,824.0,7,1066.0,325.8,0
CUST08018,Female,44,Associate,Single,0,49536.0,15000.0,6,0.5,349.0,1163.0,0.0775,37,2,Business,2,0,1061.0,6,841.0,302.1,0
CUST08019,Male,37,Bachelor,Married,1,60489.0,16600.0,12,0.5,418.0,7005.0,0.422,30,3,Business,3,0,1980.0,4,2092.0,333.5,0
CUST08020,Female,37,High School,Married,1,25000.0,4800.0,14,0.7,245.0,408.0,0.085,31,3,Standard,1,0,434.0,5,1438.0,309.1,1
CUST08021,Male,46,High School,Divorced,2,29873.0,3900.0,59,2.9,188.0,2203.0,0.5649,40,0,Standard,1,0,1040.0,7,4524.0,338.0,0
CUST08022,Female,38,High School,Married,0,36816.0,8200.0,10,0.7,265.0,748.0,0.0912,32,0,Standard,0,0,131.0,2,1105.0,324.6,0
CUST08023,Female,61,Associate,Married,2,49233.0,8700.0,10,0.6,341.0,4278.0,0.4917,39,2,Business,1,0,2827.0,2,1495.0,315.0,0
CUST08024,Male,59,Bachelor,Married,1,67003.0,14200.0,73,4.2,303.0,675.0,0.0475,46,0,Business,4,1,116.0,6,9185.0,337.6,0
CUST08025,Male,59,Associate,Married,1,47924.0,10600.0,20,0.9,627.0,3672.0,0.3464,30,0,Business,1,0,431.0,1,5125.0,300.0,1
CUST08026,Male,39,Associate,Single,0,46413.0,14200.0,38,1.9,374.0,5695.0,0.4011,37,1,Business,2,0,5051.0,7,6004.0,302.2,1
CUST08027,Female,33,Associate,Single,1,50806.0,14500.0,8,0.6,1138.0,7085.0,0.4886,31,0,Business,2,0,958.0,8,3871.0,300.0,0
CUST08028,Male,45,Doctorate,Married,2,131564.0,21800.0,33,1.7,1432.0,2760.0,0.1266,42,0,Gold,0,0,1278.0,6,19562.0,300.0,0
CUST08029,Female,43,Bachelor,Divorced,1,73026.0,13900.0,80,5.3,1111.0,65.0,0.0047,28,0,Business,0,0,56.0,5,37053.0,300.0,0
CUST08030,Female,37,Bachelor,Married,3,63281.0,15600.0,47,3.6,1360.0,3963.0,0.254,42,1,Business,2,0,1382.0,1,26403.0,305.0,0
CUST08031,Male,30,High School,Single,2,35286.0,8600.0,6,0.5,650.0,2319.0,0.2697,32,0,Standard,2,0,2775.0,3,1579.0,337.8,1
CUST08032,Female,44,High School,Single,0,33390.0,8000.0,6,0.5,627.0,3835.0,0.4794,42,2,Standard,3,0,1527.0,3,1568.0,336.2,1
CUST08033,Male,40,Associate,Married,0,49820.0,16100.0,6,0.5,1058.0,1080.0,0.0671,31,3,Business,4,1,630.0,5,2603.0,335.1,0
CUST08034,Male,53,High School,Married,2,25000.0,6700.0,90,5.9,486.0,807.0,0.1204,45,0,Standard,1,0,635.0,4,18147.0,320.1,0
CUST08035,Female,52,Bachelor,Single,0,72607.0,10500.0,33,1.8,1478.0,3992.0,0.3802,36,0,Business,1,0,656.0,3,20437.0,311.1,0
CUST08036,Male,58,High School,Single,2,34269.0,11000.0,6,0.5,711.0,2070.0,0.1882,28,2,Standard,2,0,974.0,3,1758.0,320.9,0
CUST08037,Male,29,Bachelor,Married,2,63374.0,14000.0,65,3.3,784.0,958.0,0.0684,39,0,Business,0,0,401.0,8,21180.0,304.0,0
CUST08038,Female,49,High School,Married,3,32063.0,7900.0,14,1.1,183.0,3403.0,0.4308,29,0,Standard,3,0,1536.0,9,1019.0,346.8,0
CUST08039,Male,36,High School,Married,0,29040.0,8600.0,40,2.5,556.0,1612.0,0.1874,36,0,Standard,0,0,1744.0,6,9246.0,300.0,0
CUST08040,Female,30,Associate,Single,0,42954.0,7300.0,68,5.4,831.0,1436.0,0.1967,40,1,Standard,1,0,1041.0,6,23700.0,300.0,0
CUST08041,Female,39,Master,Single,0,80308.0,18600.0,50,3.4,1134.0,6457.0,0.3472,32,1,Gold,2,0,6568.0,5,23529.0,300.0,0
CUST08042,Male,57,Doctorate,Single,1,165227.0,50000.0,62,4.7,2990.0,12110.0,0.2422,36,2,Platinum,0,0,4807.0,4,77324.0,308.8,0
CUST08043,Male,40,Associate,Married,1,42336.0,11800.0,58,4.5,879.0,7809.0,0.6618,35,2,Business,2,0,5455.0,2,21418.0,314.0,0
CUST08044,Female,63,High School,Married,1,36731.0,7300.0,6,0.5,483.0,3060.0,0.4192,33,1,Standard,1,0,2152.0,1,1180.0,313.6,0
CUST08045,Male,51,Bachelor,Divorced,2,64644.0,16000.0,17,1.2,845.0,2795.0,0.1747,32,3,Business,1,0,2592.0,4,6031.0,300.0,0
CUST08046,Male,40,Bachelor,Married,2,67741.0,8600.0,88,5.7,1396.0,4237.0,0.4927,40,2,Business,1,0,2402.0,3,51342.0,300.0,0
CUST08047,Female,58,High School,Widowed,3,37748.0,5100.0,6,0.5,505.0,242.0,0.0475,30,0,Standard,1,0,145.0,3,1258.0,314.1,0
CUST08048,Male,50,Bachelor,Married,0,59654.0,8900.0,134,9.6,1126.0,2485.0,0.2792,36,2,Business,1,0,761.0,1,63050.0,300.0,0
CUST08049,Female,33,Master,Single,0,86627.0,23400.0,9,0.7,1656.0,14662.0,0.6266,35,1,Gold,2,0,3545.0,3,5964.0,300.0,0
CUST08050,Male,67,Associate,Widowed,2,44533.0,11300.0,34,2.6,395.0,4844.0,0.4287,28,3,Business,0,0,2048.0,2,5570.0,300.0,0
CUST08051,Male,48,Bachelor,Married,0,67551.0,21300.0,14,0.6,1517.0,3182.0,0.1494,37,0,Gold,3,0,2818.0,5,8848.0,329.5,0
CUST08052,Male,45,Master,Married,2,77874.0,21200.0,146,11.8,1503.0,1676.0,0.0791,32,0,Gold,1,0,1401.0,7,91091.0,314.1,0
CUST08053,Female,34,Associate,Married,0,45891.0,9800.0,26,1.3,788.0,1003.0,0.1023,38,3,Business,2,0,1069.0,3,8390.0,300.0,0
CUST08054,Female,59,High School,Married,1,35548.0,10900.0,6,0.5,363.0,2448.0,0.2246,40,1,Standard,3,0,2755.0,0,854.0,343.3,0
CUST08055,Female,51,Associate,Divorced,1,52963.0,7100.0,67,2.8,309.0,1117.0,0.1573,31,2,Business,1,0,351.0,1,8639.0,322.4,0
CUST08056,Male,52,Doctorate,Single,0,125742.0,16000.0,18,1.1,1172.0,2192.0,0.137,38,1,Gold,0,0,1924.0,0,8656.0,305.4,0
CUST08057,Male,38,High School,Married,1,25000.0,4400.0,68,3.7,107.0,1904.0,0.4327,40,1,Standard,0,0,1299.0,1,3018.0,300.0,0
CUST08058,Male,55,Bachelor,Married,1,61304.0,9300.0,21,1.0,1215.0,1760.0,0.1892,27,0,Business,0,0,1218.0,5,10805.0,300.0,0
CUST08059,Male,55,Associate,Married,1,48446.0,8800.0,97,4.4,862.0,948.0,0.1077,35,1,Business,0,0,1071.0,3,34749.0,301.3,0
CUST08060,Female,36,Master,Married,1,81004.0,15300.0,6,0.5,591.0,3406.0,0.2226,36,0,Business,0,0,2955.0,2,1467.0,300.0,0
CUST08061,Female,27,Associate,Married,0,56514.0,12400.0,147,5.5,371.0,5415.0,0.4367,34,1,Business,1,0,2617.0,7,22704.0,303.6,0
CUST08062,Male,51,High School,Divorced,0,25000.0,6300.0,22,1.5,187.0,3331.0,0.5287,29,0,Standard,0,0,3156.0,3,1637.0,326.7,0
CUST08063,Female,26,Master,Married,1,121414.0,24100.0,16,0.9,1317.0,12413.0,0.5151,33,0,Gold,1,0,8471.0,8,8796.0,332.7,0
CUST08064,Male,46,Associate,Divorced,0,40144.0,13100.0,6,0.5,493.0,6426.0,0.4905,39,0,Business,1,0,6549.0,6,1242.0,310.2,0
CUST08065,Female,39,High School,Single,0,25000.0,5900.0,9,0.7,104.0,2704.0,0.4583,38,1,Standard,2,0,1236.0,6,428.0,302.3,0
CUST08066,Male,59,High School,Married,0,33346.0,10300.0,13,0.7,134.0,3933.0,0.3818,34,0,Standard,0,0,2031.0,3,731.0,320.3,0
CUST08067,Male,40,Associate,Married,0,44760.0,13100.0,46,2.2,424.0,6455.0,0.4927,32,1,Business,0,0,2091.0,8,8087.0,312.3,0
CUST08068,Male,58,High School,Single,2,28998.0,3900.0,43,2.3,438.0,489.0,0.1254,30,1,Standard,2,0,373.0,1,7873.0,339.7,0
CUST08069,Male,38,High School,Married,2,26567.0,5900.0,78,5.5,430.0,2260.0,0.3831,38,0,Standard,2,0,2237.0,5,13946.0,330.4,0
CUST08070,Female,56,Associate,Married,0,44156.0,12900.0,101,4.7,710.0,2282.0,0.1769,33,1,Business,0,0,1756.0,2,29856.0,313.6,0
CUST08071,Male,69,High School,Divorced,2,38748.0,12200.0,46,3.2,501.0,4906.0,0.4021,29,0,Business,2,0,5650.0,3,9532.0,313.7,0
CUST08072,Male,32,High School,Married,1,26016.0,6700.0,42,3.0,563.0,4208.0,0.6281,40,0,Standard,1,0,1469.0,7,9768.0,319.6,0
CUST08073,Female,48,Master,Married,1,84367.0,26900.0,82,5.6,1488.0,5964.0,0.2217,35,0,Gold,0,0,6927.0,1,51249.0,300.0,0
CUST08074,Female,75,Associate,Widowed,0,42949.0,11300.0,6,0.5,526.0,2332.0,0.2064,32,1,Business,0,0,621.0,1,1303.0,300.0,0
CUST08075,Female,45,High School,Married,0,30125.0,5100.0,6,0.5,356.0,1563.0,0.3065,30,1,Standard,0,0,679.0,5,906.0,323.3,1
CUST08076,Male,45,High School,Married,2,27409.0,6600.0,44,3.4,365.0,1655.0,0.2508,27,0,Standard,0,0,1174.0,7,6812.0,336.8,0
CUST08077,Female,54,Bachelor,Married,0,57210.0,16200.0,13,0.7,534.0,1105.0,0.0682,28,2,Business,1,0,440.0,3,2927.0,323.7,0
CUST08078,Female,45,Bachelor,Married,1,58033.0,15300.0,19,1.0,1188.0,2966.0,0.1939,40,1,Business,1,0,2443.0,7,9557.0,315.8,0
CUST08079,Male,24,Associate,Married,1,51182.0,7300.0,33,2.7,658.0,3073.0,0.421,39,1,Business,2,0,1601.0,7,9020.0,300.0,0
CUST08080,Male,58,Associate,Single,4,54099.0,9400.0,108,8.5,835.0,1357.0,0.1444,35,2,Business,2,0,657.0,1,37625.0,301.6,0
CUST08081,Male,20,High School,Single,0,44814.0,12000.0,74,1.3,307.0,1484.0,0.1237,33,1,Business,4,1,1354.0,6,9551.0,335.8,1
CUST08082,Male,39,Associate,Single,0,50014.0,11800.0,47,2.3,392.0,3489.0,0.2957,28,0,Business,2,0,3044.0,6,7714.0,301.6,0
CUST08083,Male,59,High School,Married,0,32423.0,4300.0,20,1.2,685.0,1671.0,0.3886,34,0,Standard,2,0,1442.0,2,5685.0,310.6,0
CUST08084,Male,40,High School,Married,0,25078.0,7000.0,56,3.5,100.0,3283.0,0.469,32,0,Standard,1,0,3025.0,3,2356.0,301.9,0
CUST08085,Female,36,Master,Married,0,84388.0,11900.0,7,0.5,787.0,3592.0,0.3018,32,1,Business,1,0,4064.0,6,2362.0,309.4,0
CUST08086,Female,55,Bachelor,Married,0,62739.0,10300.0,59,2.5,779.0,1339.0,0.13,36,1,Business,2,0,1511.0,3,19385.0,300.0,0
CUST08087,Female,34,High School,Married,0,39421.0,12400.0,23,1.7,362.0,1613.0,0.1301,40,2,Business,1,0,1268.0,2,3420.0,328.0,0
CUST08088,Female,30,High School,Single,1,30065.0,5700.0,10,0.8,296.0,700.0,0.1228,30,1,Standard,0,0,242.0,7,1203.0,300.0,1
CUST08089,Male,48,Doctorate,Married,0,122327.0,16200.0,22,1.0,2748.0,1398.0,0.0863,38,0,Gold,1,0,622.0,4,25518.0,318.6,0
CUST08090,Female,42,High School,Married,1,30725.0,4000.0,55,4.2,434.0,1336.0,0.334,38,0,Standard,3,0,1284.0,4,10065.0,342.2,0
CUST08091,Female,30,Associate,Single,0,53685.0,17200.0,38,2.3,691.0,6082.0,0.3536,38,1,Business,1,0,6830.0,7,10968.0,323.5,0
CUST08092,Male,52,High School,Single,0,37493.0,7600.0,6,0.5,411.0,669.0,0.088,30,1,Standard,1,0,493.0,3,992.0,334.5,0
CUST08093,Female,50,Associate,Married,0,41586.0,10600.0,42,2.4,750.0,4024.0,0.3796,31,1,Business,1,0,2733.0,2,13064.0,300.0,0
CUST08094,Female,40,High School,Married,5,32681.0,6900.0,64,5.0,554.0,813.0,0.1178,26,1,Standard,0,0,597.0,4,5221.0,325.7,0
CUST08095,Female,41,High School,Divorced,0,25000.0,4200.0,6,0.5,385.0,1343.0,0.3198,29,2,Standard,1,0,640.0,6,991.0,300.0,0
CUST08096,Female,50,Associate,Married,3,51570.0,15900.0,6,0.5,309.0,4958.0,0.3118,27,2,Business,1,0,2229.0,2,779.0,300.0,0
CUST08097,Male,59,Master,Married,3,82874.0,26800.0,6,0.5,404.0,15984.0,0.5964,36,0,Gold,3,0,7356.0,4,1047.0,316.5,0
CUST08098,Male,41,High School,Divorced,0,37577.0,12400.0,6,0.5,463.0,393.0,0.0317,36,2,Business,2,0,83.0,5,1133.0,317.4,0
CUST08099,Male,52,Doctorate,Single,0,139040.0,18600.0,6,0.5,2570.0,9418.0,0.5063,32,1,Gold,1,0,4273.0,3,6483.0,300.0,0
CUST08100,Female,51,Master,Divorced,2,82354.0,11200.0,58,3.8,321.0,6218.0,0.5552,39,0,Business,1,0,4211.0,3,7715.0,300.0,0
CUST08101,Female,55,Associate,Married,3,52413.0,15900.0,48,2.5,1072.0,5218.0,0.3282,31,1,Business,2,0,2989.0,4,21506.0,304.5,0
CUST08102,Female,45,Associate,Married,1,51504.0,8300.0,102,5.5,1004.0,1392.0,0.1677,42,0,Business,0,0,1012.0,3,42614.0,300.0,0
CUST08103,Male,34,High School,Married,1,30936.0,7500.0,15,0.9,205.0,519.0,0.0692,45,0,Standard,0,0,261.0,5,1315.0,310.4,0
CUST08104,Male,39,High School,Single,0,33155.0,8100.0,44,2.1,356.0,1901.0,0.2347,37,3,Standard,1,0,2024.0,3,6591.0,330.7,0
CUST08105,Female,49,Associate,Married,0,46996.0,12400.0,19,1.4,176.0,8228.0,0.6635,41,3,Business,1,0,4582.0,3,1419.0,304.6,0
CUST08106,Female,66,Associate,Divorced,1,51243.0,6800.0,29,1.7,175.0,1687.0,0.2481,28,1,Standard,1,0,882.0,1,2118.0,300.0,0
CUST08107,Male,39,Bachelor,Single,3,61344.0,11600.0,20,1.6,664.0,2965.0,0.2556,45,4,Business,0,0,1146.0,3,5663.0,328.3,0
CUST08108,Male,54,High School,Married,2,37931.0,8800.0,19,1.5,343.0,2226.0,0.253,30,0,Standard,1,0,478.0,2,2704.0,307.0,0
CUST08109,Female,41,Bachelor,Divorced,1,62786.0,10100.0,10,0.8,1169.0,8263.0,0.8181,31,0,Business,3,0,4033.0,6,4893.0,389.1,1
CUST08110,Female,46,High School,Divorced,0,29595.0,9500.0,31,2.1,235.0,5364.0,0.5646,34,3,Standard,1,0,5607.0,5,3042.0,319.3,0
CUST08111,Male,63,High School,Married,1,34096.0,10100.0,10,0.6,618.0,971.0,0.0961,38,0,Standard,1,0,368.0,7,2579.0,329.7,0
CUST08112,Male,54,High School,Married,0,36867.0,5700.0,6,0.5,317.0,1549.0,0.2718,34,1,Standard,1,0,249.0,3,799.0,304.6,0
CUST08113,Female,30,High School,Single,2,25000.0,6600.0,49,3.6,339.0,2058.0,0.3118,40,0,Standard,1,0,1194.0,5,7116.0,302.7,0
CUST08114,Female,38,Associate,Married,1,53060.0,11200.0,37,1.7,1039.0,386.0,0.0345,39,0,Business,3,0,255.0,7,16033.0,329.3,0
CUST08115,Male,60,High School,Divorced,1,32369.0,6100.0,12,0.6,187.0,2540.0,0.4164,38,1,Standard,0,0,276.0,3,950.0,349.5,0
CUST08116,Male,46,Associate,Divorced,2,47085.0,8700.0,35,2.7,447.0,3138.0,0.3607,40,4,Business,2,0,949.0,8,6489.0,324.9,0
CUST08117,Female,31,Associate,Married,0,52570.0,13800.0,6,0.5,894.0,220.0,0.0159,33,2,Business,1,0,239.0,8,2214.0,300.0,1
CUST08118,Male,35,High School,Married,1,36398.0,11400.0,160,9.6,244.0,3126.0,0.2742,32,0,Business,4,1,1406.0,7,16589.0,354.2,0
CUST08119,Male,53,Bachelor,Married,1,57768.0,17300.0,6,0.5,225.0,6853.0,0.3961,36,1,Business,0,0,2422.0,2,547.0,300.0,1
CUST08120,Female,56,High School,Married,1,26443.0,5200.0,102,5.2,584.0,1208.0,0.2323,37,2,Standard,1,0,555.0,3,24804.0,300.0,0
CUST08121,Male,45,Bachelor,Married,0,55815.0,15200.0,6,0.5,526.0,1873.0,0.1232,29,0,Business,1,0,724.0,1,1285.0,300.0,1
CUST08122,Female,74,Associate,Married,1,48414.0,11400.0,44,3.0,972.0,728.0,0.0639,26,0,Business,0,0,319.0,3,17942.0,311.2,0
CUST08123,Male,54,Associate,Married,1,51470.0,11200.0,9,0.7,356.0,4110.0,0.367,31,2,Business,3,0,2929.0,3,1364.0,349.9,0
CUST08124,Female,42,Associate,Married,1,44949.0,8400.0,120,7.0,589.0,1785.0,0.2125,30,0,Standard,1,0,1104.0,2,29385.0,315.7,0
CUST08125,Male,35,Associate,Married,0,43968.0,6200.0,13,0.6,873.0,3784.0,0.6103,31,0,Standard,1,0,2288.0,5,4691.0,300.0,0
CUST08126,Male,33,Associate,Single,2,50113.0,8300.0,6,0.5,187.0,1007.0,0.1213,37,2,Business,1,0,129.0,5,463.0,307.9,0
CUST08127,Male,49,Associate,Married,1,45896.0,11200.0,6,0.5,807.0,3397.0,0.3033,33,0,Business,3,0,2378.0,3,1916.0,323.2,0
CUST08128,Female,39,Master,Single,0,84955.0,23500.0,69,3.4,438.0,1809.0,0.077,42,1,Gold,0,0,1487.0,6,12732.0,300.0,0
CUST08129,Female,65,High School,Widowed,2,37183.0,4900.0,6,0.5,263.0,969.0,0.1978,37,0,Standard,0,0,873.0,2,627.0,337.3,1
CUST08130,Male,62,High School,Married,0,32395.0,6600.0,63,5.1,311.0,2535.0,0.3841,35,0,Standard,0,0,2283.0,4,8214.0,322.8,0
CUST08131,Female,52,High School,Single,0,25835.0,4100.0,6,0.5,217.0,1158.0,0.2824,37,0,Standard,2,0,1251.0,4,517.0,318.9,0
CUST08132,Female,30,High School,Single,1,36130.0,9000.0,11,0.9,360.0,6029.0,0.6699,38,0,Standard,1,0,2231.0,7,1671.0,317.6,0
CUST08133,Female,36,Associate,Married,0,53634.0,16400.0,143,6.6,880.0,8674.0,0.5289,33,0,Business,0,0,3780.0,5,52550.0,300.0,0
CUST08134,Male,60,High School,Divorced,3,25000.0,8000.0,46,3.6,184.0,1627.0,0.2034,37,4,Standard,2,0,598.0,2,3433.0,356.2,0
CUST08135,Female,38,Master,Married,2,75321.0,23300.0,6,0.5,1112.0,10624.0,0.456,33,0,Gold,1,0,7391.0,3,2817.0,300.0,0
CUST08136,Male,58,High School,Single,0,28978.0,8900.0,11,0.5,417.0,742.0,0.0834,34,0,Standard,1,0,682.0,1,1908.0,302.3,1
CUST08137,Male,50,Associate,Married,0,42171.0,10600.0,23,1.6,310.0,1443.0,0.1361,33,4,Business,1,0,852.0,2,2989.0,329.0,0
CUST08138,Female,45,Doctorate,Married,2,132720.0,23300.0,77,5.4,543.0,10959.0,0.4703,33,0,Gold,3,0,12143.0,2,17618.0,322.3,0
CUST08139,Female,36,Associate,Married,0,45574.0,12800.0,44,3.1,343.0,6825.0,0.5332,38,0,Business,0,0,2286.0,7,6327.0,300.0,0
CUST08140,Male,43,High School,Divorced,0,31671.0,8700.0,42,2.8,491.0,1965.0,0.2259,37,2,Standard,0,0,732.0,3,8444.0,327.8,0
CUST08141,Male,47,High School,Married,3,25000.0,4000.0,16,0.8,190.0,141.0,0.0352,34,1,Standard,2,0,53.0,6,1242.0,309.5,0
CUST08142,Female,57,Bachelor,Single,0,57668.0,9500.0,38,1.8,390.0,2300.0,0.2421,41,1,Business,1,0,1296.0,2,6164.0,318.8,0
CUST08143,Female,34,Bachelor,Married,1,55497.0,8200.0,6,0.5,1179.0,2485.0,0.303,31,1,Business,0,0,1410.0,6,2944.0,300.0,0
CUST08144,Male,41,Bachelor,Divorced,1,61724.0,14100.0,30,2.4,1338.0,4645.0,0.3294,30,1,Business,0,0,5212.0,9,17003.0,300.0,0
CUST08145,Female,45,Master,Married,1,76934.0,14800.0,29,1.5,807.0,1181.0,0.0798,28,3,Business,2,0,154.0,5,9674.0,311.9,0
CUST08146,Male,52,High School,Single,0,39553.0,12400.0,41,2.4,714.0,2798.0,0.2256,40,1,Business,3,0,976.0,1,12247.0,353.9,0
CUST08147,Male,34,High School,Married,0,35791.0,4700.0,10,0.6,141.0,2428.0,0.5166,35,1,Standard,3,0,1148.0,4,566.0,369.6,0
CUST08148,Female,29,Associate,Married,0,49846.0,9600.0,6,0.5,1027.0,1382.0,0.144,35,0,Business,4,1,569.0,10,2641.0,314.0,0
CUST08149,Male,53,Bachelor,Married,0,65554.0,20200.0,123,5.7,617.0,6201.0,0.307,33,0,Business,2,0,5008.0,3,32011.0,300.0,0
CUST08150,Male,26,High School,Married,0,25000.0,8300.0,6,0.5,445.0,748.0,0.0901,40,0,Standard,0,0,370.0,5,1124.0,320.3,0
CUST08151,Female,60,Doctorate,Divorced,1,107038.0,29500.0,14,1.1,1672.0,3413.0,0.1157,31,1,Gold,1,0,3101.0,2,9845.0,300.0,0
CUST08152,Female,43,High School,Divorced,2,34914.0,10900.0,73,3.2,369.0,60.0,0.0055,32,0,Standard,0,0,53.0,3,11235.0,357.1,0
CUST08153,Male,26,Associate,Married,2,41264.0,5300.0,32,2.3,166.0,1636.0,0.3087,26,1,Standard,2,0,1318.0,7,2198.0,303.3,0
CUST08154,Female,39,Bachelor,Single,0,64737.0,18500.0,8,0.5,959.0,6361.0,0.3438,30,1,Business,1,0,6647.0,5,3270.0,300.0,0
CUST08155,Female,49,High School,Married,0,36627.0,8100.0,23,1.4,144.0,1342.0,0.1657,41,0,Standard,1,0,1026.0,5,1349.0,324.1,0
CUST08156,Male,38,Bachelor,Married,1,69751.0,18800.0,66,3.2,1513.0,3876.0,0.2062,30,1,Business,2,0,4607.0,3,41788.0,316.3,0
CUST08157,Female,45,High School,Married,1,25000.0,5400.0,163,9.4,277.0,1639.0,0.3035,31,0,Standard,0,0,336.0,5,18763.0,313.0,0
CUST08158,Male,53,High School,Married,2,39485.0,9600.0,37,1.6,329.0,1387.0,0.1445,40,2,Standard,2,0,1376.0,0,5166.0,302.1,0
CUST08159,Male,42,Master,Married,0,47912.0,14000.0,10,0.8,520.0,4560.0,0.3257,34,0,Business,4,1,1859.0,8,2248.0,309.5,0
CUST08160,Female,33,High School,Single,0,37721.0,9200.0,60,2.8,150.0,3019.0,0.3282,33,4,Standard,0,0,2431.0,6,3642.0,339.1,0
CUST08161,Female,41,Associate,Divorced,2,42931.0,8000.0,59,2.9,715.0,1372.0,0.1715,43,2,Standard,2,0,1544.0,9,17541.0,302.0,1
CUST08162,Male,61,Bachelor,Married,1,68049.0,12500.0,79,4.8,1518.0,905.0,0.0724,33,0,Business,0,0,582.0,2,49821.0,300.0,0
CUST08163,Male,65,Bachelor,Widowed,0,58247.0,11300.0,6,0.5,680.0,740.0,0.0655,36,2,Business,1,0,390.0,0,1701.0,301.6,0
CUST08164,Male,20,Associate,Single,1,90099.0,15000.0,16,1.3,1495.0,5378.0,0.3585,43,1,Gold,2,0,5924.0,7,9986.0,325.2,0
CUST08165,Male,58,Associate,Single,0,46755.0,8000.0,9,0.5,570.0,2010.0,0.2512,33,2,Standard,0,0,1793.0,1,2094.0,310.3,0
CUST08166,Male,48,Bachelor,Married,0,67337.0,21500.0,8,0.5,713.0,2537.0,0.118,34,1,Gold,0,0,738.0,8,2418.0,314.1,0
CUST08167,Male,56,Associate,Married,1,42440.0,9300.0,16,1.2,414.0,4073.0,0.438,28,1,Standard,0,0,4567.0,4,2744.0,303.2,0
CUST08168,Female,38,High School,Married,1,25000.0,6300.0,6,0.5,510.0,2415.0,0.3833,32,1,Standard,1,0,2174.0,5,1256.0,329.0,0
CUST08169,Male,23,High School,Single,1,41306.0,10100.0,67,2.7,731.0,3374.0,0.3341,31,1,Business,1,0,2527.0,10,20613.0,329.6,0
CUST08170,Male,52,High School,Single,0,31908.0,5800.0,68,5.1,628.0,228.0,0.0393,35,0,Standard,3,0,41.0,5,17832.0,370.8,0
CUST08171,Female,33,Associate,Single,3,47800.0,6000.0,103,8.2,212.0,878.0,0.1463,36,1,Standard,2,0,711.0,6,9165.0,300.0,0
CUST08172,Female,28,High School,Single,0,38800.0,5700.0,6,0.5,378.0,2201.0,0.3861,35,0,Standard,1,0,2094.0,6,992.0,315.7,0
CUST08173,Male,29,Associate,Married,1,54468.0,16200.0,30,1.5,363.0,5567.0,0.3436,36,2,Business,0,0,3821.0,8,4500.0,304.9,0
CUST08174,Male,52,High School,Single,1,33742.0,5000.0,6,0.5,200.0,557.0,0.1114,38,1,Standard,0,0,550.0,3,479.0,353.0,0
CUST08175,Female,46,Associate,Divorced,0,42750.0,7200.0,32,1.7,861.0,925.0,0.1285,31,0,Standard,4,1,179.0,4,11596.0,300.0,0
CUST08176,Male,54,Bachelor,Married,2,56834.0,17900.0,6,0.5,1153.0,6741.0,0.3766,38,1,Business,1,0,1894.0,1,2897.0,326.8,0
CUST08177,Male,53,Associate,Married,2,49720.0,14600.0,17,1.3,693.0,5031.0,0.3446,35,1,Business,1,0,1102.0,4,4972.0,300.0,0
CUST08178,Female,39,High School,Single,0,35491.0,4800.0,14,0.8,273.0,315.0,0.0656,39,0,Standard,2,0,217.0,6,1543.0,330.0,0
CUST08179,Male,44,Master,Single,3,91114.0,23600.0,14,0.9,2004.0,7861.0,0.3331,34,2,Gold,4,1,1487.0,8,11543.0,351.7,0
CUST08180,Male,38,Bachelor,Married,2,62811.0,14600.0,7,0.5,295.0,1394.0,0.0955,36,3,Business,1,0,470.0,7,863.0,300.0,0
